date,branch_id,department_id,total_beds,occupied_beds,icu_beds,icu_occupied
2023-01-03,1,2,627,486,47,26
2023-01-04,1,2,627,377,47,35
2023-01-05,1,2,627,315,47,36
2023-01-06,1,2,627,540,47,41
2023-01-07,1,2,627,503,47,41
2023-01-08,1,2,627,460,47,19
2023-01-09,1,2,627,355,47,40
2023-01-10,1,2,627,316,47,23
2023-01-11,1,2,627,464,47,21
2023-01-12,1,2,627,471,47,34
2023-01-13,1,2,627,550,47,44
2023-01-14,1,2,627,324,47,39
2023-01-15,1,2,627,446,47,28
2023-01-16,1,2,627,345,47,38
2023-01-17,1,2,627,523,47,31
2023-01-18,1,2,627,480,47,35
2023-01-19,1,2,627,507,47,38
2023-01-20,1,2,627,461,47,22
2023-01-21,1,2,627,433,47,21
2023-01-22,1,2,627,452,47,36
2023-01-23,1,2,627,359,47,42
2023-01-24,1,2,627,445,47,34
2023-01-25,1,2,627,436,47,19
2023-01-26,1,2,627,536,47,34
2023-01-27,1,2,627,378,47,44
2023-01-28,1,2,627,554,47,41
2023-01-29,1,2,627,577,47,25
2023-01-30,1,2,627,447,47,25
2023-01-31,1,2,627,565,47,42
2023-02-01,1,2,627,318,47,30
2023-02-02,1,2,627,383,47,29
2023-02-03,1,2,627,452,47,19
2023-02-04,1,2,627,527,47,41
2023-02-05,1,2,627,566,47,33
2023-02-06,1,2,627,497,47,34
2023-02-07,1,2,627,578,47,31
2023-02-08,1,2,627,583,47,26
2023-02-09,1,2,627,441,47,44
2023-02-10,1,2,627,396,47,35
2023-02-11,1,2,627,484,47,42
2023-02-12,1,2,627,387,47,18
2023-02-13,1,2,627,444,47,44
2023-02-14,1,2,627,503,47,32
2023-02-15,1,2,627,461,47,44
2023-02-16,1,2,627,345,47,20
2023-02-17,1,2,627,518,47,19
2023-02-18,1,2,627,345,47,30
2023-02-19,1,2,627,567,47,29
2023-02-20,1,2,627,592,47,40
2023-02-21,1,2,627,391,47,29
2023-02-22,1,2,627,544,47,24
2023-02-23,1,2,627,491,47,31
2023-02-24,1,2,627,322,47,27
2023-02-25,1,2,627,357,47,38
2023-02-26,1,2,627,387,47,32
2023-02-27,1,2,627,349,47,22
2023-02-28,1,2,627,409,47,42
2023-03-01,1,2,627,325,47,30
2023-03-02,1,2,627,546,47,41
2023-03-03,1,2,627,429,47,23
2023-03-04,1,2,627,434,47,27
2023-03-05,1,2,627,323,47,43
2023-03-06,1,2,627,406,47,30
2023-03-07,1,2,627,498,47,32
2023-03-08,1,2,627,375,47,25
2023-03-09,1,2,627,522,47,32
2023-03-10,1,2,627,548,47,28
2023-03-11,1,2,627,410,47,30
2023-03-12,1,2,627,439,47,32
2023-03-13,1,2,627,427,47,21
2023-03-14,1,2,627,359,47,35
2023-03-15,1,2,627,519,47,42
2023-03-16,1,2,627,401,47,20
2023-03-17,1,2,627,369,47,25
2023-03-18,1,2,627,566,47,36
2023-03-19,1,2,627,550,47,26
2023-03-20,1,2,627,580,47,41
2023-03-21,1,2,627,459,47,44
2023-03-22,1,2,627,356,47,38
2023-03-23,1,2,627,494,47,41
2023-03-24,1,2,627,519,47,28
2023-03-25,1,2,627,562,47,28
2023-03-26,1,2,627,561,47,29
2023-03-27,1,2,627,586,47,38
2023-03-28,1,2,627,520,47,19
2023-03-29,1,2,627,501,47,39
2023-03-30,1,2,627,367,47,28
2023-03-31,1,2,627,452,47,18
2023-04-01,1,2,627,378,47,23
2023-04-02,1,2,627,538,47,22
2023-04-03,1,2,627,553,47,40
2023-04-04,1,2,627,461,47,19
2023-04-05,1,2,627,401,47,29
2023-04-06,1,2,627,359,47,43
2023-04-07,1,2,627,339,47,34
2023-04-08,1,2,627,402,47,33
2023-04-09,1,2,627,398,47,35
2023-04-10,1,2,627,458,47,20
2023-04-11,1,2,627,513,47,44
2023-04-12,1,2,627,567,47,22
2023-04-13,1,2,627,331,47,36
2023-04-14,1,2,627,454,47,28
2023-04-15,1,2,627,367,47,41
2023-04-16,1,2,627,416,47,28
2023-04-17,1,2,627,523,47,43
2023-04-18,1,2,627,348,47,27
2023-04-19,1,2,627,520,47,28
2023-04-20,1,2,627,401,47,34
2023-04-21,1,2,627,488,47,25
2023-04-22,1,2,627,353,47,32
2023-04-23,1,2,627,412,47,38
2023-04-24,1,2,627,536,47,40
2023-04-25,1,2,627,399,47,32
2023-04-26,1,2,627,483,47,37
2023-04-27,1,2,627,544,47,40
2023-04-28,1,2,627,570,47,30
2023-04-29,1,2,627,413,47,20
2023-04-30,1,2,627,492,47,22
2023-05-01,1,2,627,388,47,41
2023-05-02,1,2,627,422,47,41
2023-05-03,1,2,627,359,47,23
2023-05-04,1,2,627,448,47,37
2023-05-05,1,2,627,563,47,42
2023-05-06,1,2,627,320,47,43
2023-05-07,1,2,627,328,47,18
2023-05-08,1,2,627,411,47,26
2023-05-09,1,2,627,403,47,37
2023-05-10,1,2,627,317,47,42
2023-05-11,1,2,627,473,47,33
2023-05-12,1,2,627,427,47,21
2023-05-13,1,2,627,360,47,42
2023-05-14,1,2,627,334,47,25
2023-05-15,1,2,627,503,47,36
2023-05-16,1,2,627,412,47,35
2023-05-17,1,2,627,405,47,27
2023-05-18,1,2,627,451,47,19
2023-05-19,1,2,627,395,47,36
2023-05-20,1,2,627,365,47,40
2023-05-21,1,2,627,403,47,23
2023-05-22,1,2,627,391,47,31
2023-05-23,1,2,627,439,47,35
2023-05-24,1,2,627,432,47,37
2023-05-25,1,2,627,591,47,27
2023-05-26,1,2,627,590,47,19
2023-05-27,1,2,627,463,47,27
2023-05-28,1,2,627,542,47,20
2023-05-29,1,2,627,436,47,25
2023-05-30,1,2,627,578,47,23
2023-05-31,1,2,627,429,47,28
2023-06-01,1,2,627,341,47,31
2023-06-02,1,2,627,493,47,44
2023-06-03,1,2,627,501,47,33
2023-06-04,1,2,627,353,47,22
2023-06-05,1,2,627,447,47,37
2023-06-06,1,2,627,484,47,40
2023-06-07,1,2,627,325,47,26
2023-06-08,1,2,627,346,47,22
2023-06-09,1,2,627,494,47,24
2023-06-10,1,2,627,479,47,35
2023-06-11,1,2,627,378,47,22
2023-06-12,1,2,627,437,47,29
2023-06-13,1,2,627,401,47,41
2023-06-14,1,2,627,583,47,20
2023-06-15,1,2,627,315,47,25
2023-06-16,1,2,627,366,47,20
2023-06-17,1,2,627,565,47,31
2023-06-18,1,2,627,430,47,34
2023-06-19,1,2,627,589,47,18
2023-06-20,1,2,627,543,47,22
2023-06-21,1,2,627,473,47,24
2023-06-22,1,2,627,560,47,44
2023-06-23,1,2,627,367,47,40
2023-06-24,1,2,627,497,47,35
2023-06-25,1,2,627,336,47,42
2023-06-26,1,2,627,326,47,43
2023-06-27,1,2,627,355,47,18
2023-06-28,1,2,627,396,47,41
2023-06-29,1,2,627,327,47,18
2023-06-30,1,2,627,472,47,44
2023-07-01,1,2,627,323,47,42
2023-07-02,1,2,627,576,47,25
2023-07-03,1,2,627,591,47,30
2023-07-04,1,2,627,392,47,25
2023-07-05,1,2,627,431,47,43
2023-07-06,1,2,627,466,47,28
2023-07-07,1,2,627,368,47,38
2023-07-08,1,2,627,524,47,39
2023-07-09,1,2,627,409,47,32
2023-07-10,1,2,627,468,47,25
2023-07-11,1,2,627,592,47,25
2023-07-12,1,2,627,341,47,40
2023-07-13,1,2,627,313,47,35
2023-07-14,1,2,627,378,47,22
2023-07-15,1,2,627,318,47,31
2023-07-16,1,2,627,428,47,21
2023-07-17,1,2,627,350,47,30
2023-07-18,1,2,627,411,47,22
2023-07-19,1,2,627,447,47,41
2023-07-20,1,2,627,482,47,24
2023-07-21,1,2,627,590,47,28
2023-07-22,1,2,627,581,47,24
2023-07-23,1,2,627,369,47,26
2023-07-24,1,2,627,437,47,30
2023-07-25,1,2,627,395,47,39
2023-07-26,1,2,627,504,47,26
2023-07-27,1,2,627,469,47,41
2023-07-28,1,2,627,465,47,42
2023-07-29,1,2,627,518,47,21
2023-07-30,1,2,627,423,47,26
2023-07-31,1,2,627,502,47,26
2023-08-01,1,2,627,357,47,44
2023-08-02,1,2,627,370,47,31
2023-08-03,1,2,627,567,47,18
2023-08-04,1,2,627,447,47,28
2023-08-05,1,2,627,544,47,21
2023-08-06,1,2,627,593,47,36
2023-08-07,1,2,627,584,47,34
2023-08-08,1,2,627,469,47,43
2023-08-09,1,2,627,407,47,27
2023-08-10,1,2,627,455,47,44
2023-08-11,1,2,627,458,47,37
2023-08-12,1,2,627,402,47,26
2023-08-13,1,2,627,496,47,37
2023-08-14,1,2,627,320,47,37
2023-08-15,1,2,627,426,47,42
2023-08-16,1,2,627,324,47,39
2023-08-17,1,2,627,469,47,36
2023-08-18,1,2,627,391,47,20
2023-08-19,1,2,627,506,47,23
2023-08-20,1,2,627,412,47,18
2023-08-21,1,2,627,537,47,40
2023-08-22,1,2,627,432,47,38
2023-08-23,1,2,627,484,47,41
2023-08-24,1,2,627,337,47,41
2023-08-25,1,2,627,431,47,26
2023-08-26,1,2,627,510,47,32
2023-08-27,1,2,627,366,47,42
2023-08-28,1,2,627,451,47,27
2023-08-29,1,2,627,553,47,21
2023-08-30,1,2,627,442,47,40
2023-08-31,1,2,627,498,47,21
2023-09-01,1,2,627,528,47,37
2023-09-02,1,2,627,433,47,38
2023-09-03,1,2,627,472,47,19
2023-09-04,1,2,627,357,47,39
2023-09-05,1,2,627,456,47,39
2023-09-06,1,2,627,544,47,22
2023-09-07,1,2,627,551,47,34
2023-09-08,1,2,627,419,47,24
2023-09-09,1,2,627,387,47,19
2023-09-10,1,2,627,477,47,33
2023-09-11,1,2,627,328,47,40
2023-09-12,1,2,627,484,47,29
2023-09-13,1,2,627,570,47,24
2023-09-14,1,2,627,341,47,26
2023-09-15,1,2,627,391,47,41
2023-09-16,1,2,627,353,47,20
2023-09-17,1,2,627,525,47,21
2023-09-18,1,2,627,347,47,24
2023-09-19,1,2,627,343,47,18
2023-09-20,1,2,627,595,47,27
2023-09-21,1,2,627,514,47,21
2023-09-22,1,2,627,496,47,39
2023-09-23,1,2,627,494,47,22
2023-09-24,1,2,627,545,47,29
2023-09-25,1,2,627,434,47,43
2023-09-26,1,2,627,470,47,33
2023-09-27,1,2,627,319,47,44
2023-09-28,1,2,627,514,47,24
2023-09-29,1,2,627,531,47,18
2023-09-30,1,2,627,410,47,31
2023-10-01,1,2,627,457,47,28
2023-10-02,1,2,627,356,47,43
2023-10-03,1,2,627,564,47,30
2023-10-04,1,2,627,487,47,26
2023-10-05,1,2,627,591,47,20
2023-10-06,1,2,627,332,47,32
2023-10-07,1,2,627,409,47,40
2023-10-08,1,2,627,467,47,29
2023-10-09,1,2,627,506,47,44
2023-10-10,1,2,627,380,47,30
2023-10-11,1,2,627,428,47,19
2023-10-12,1,2,627,343,47,41
2023-10-13,1,2,627,348,47,42
2023-10-14,1,2,627,583,47,23
2023-10-15,1,2,627,519,47,23
2023-10-16,1,2,627,339,47,25
2023-10-17,1,2,627,422,47,38
2023-10-18,1,2,627,390,47,19
2023-10-19,1,2,627,545,47,31
2023-10-20,1,2,627,513,47,36
2023-10-21,1,2,627,403,47,21
2023-10-22,1,2,627,495,47,35
2023-10-23,1,2,627,462,47,39
2023-10-24,1,2,627,512,47,20
2023-10-25,1,2,627,419,47,25
2023-10-26,1,2,627,521,47,23
2023-10-27,1,2,627,474,47,43
2023-10-28,1,2,627,448,47,43
2023-10-29,1,2,627,413,47,27
2023-10-30,1,2,627,592,47,41
2023-10-31,1,2,627,534,47,23
2023-11-01,1,2,627,370,47,31
2023-11-02,1,2,627,429,47,40
2023-11-03,1,2,627,510,47,26
2023-11-04,1,2,627,405,47,38
2023-11-05,1,2,627,536,47,23
2023-11-06,1,2,627,500,47,24
2023-11-07,1,2,627,429,47,30
2023-11-08,1,2,627,557,47,39
2023-11-09,1,2,627,473,47,35
2023-11-10,1,2,627,325,47,38
2023-11-11,1,2,627,328,47,23
2023-11-12,1,2,627,592,47,21
2023-11-13,1,2,627,455,47,26
2023-11-14,1,2,627,543,47,27
2023-11-15,1,2,627,448,47,28
2023-11-16,1,2,627,418,47,43
2023-11-17,1,2,627,512,47,19
2023-11-18,1,2,627,509,47,32
2023-11-19,1,2,627,314,47,22
2023-11-20,1,2,627,355,47,22
2023-11-21,1,2,627,313,47,18
2023-11-22,1,2,627,504,47,44
2023-11-23,1,2,627,524,47,39
2023-11-24,1,2,627,557,47,38
2023-11-25,1,2,627,487,47,26
2023-11-26,1,2,627,452,47,34
2023-11-27,1,2,627,449,47,30
2023-11-28,1,2,627,595,47,31
2023-11-29,1,2,627,374,47,36
2023-11-30,1,2,627,341,47,27
2023-12-01,1,2,627,390,47,42
2023-12-02,1,2,627,388,47,37
2023-12-03,1,2,627,534,47,32
2023-12-04,1,2,627,436,47,18
2023-12-05,1,2,627,468,47,29
2023-12-06,1,2,627,475,47,24
2023-12-07,1,2,627,470,47,37
2023-12-08,1,2,627,571,47,26
2023-12-09,1,2,627,503,47,42
2023-12-10,1,2,627,333,47,22
2023-12-11,1,2,627,423,47,41
2023-12-12,1,2,627,365,47,34
2023-12-13,1,2,627,374,47,41
2023-12-14,1,2,627,474,47,44
2023-12-15,1,2,627,401,47,18
2023-12-16,1,2,627,397,47,40
2023-12-17,1,2,627,499,47,43
2023-12-18,1,2,627,379,47,35
2023-12-19,1,2,627,322,47,34
2023-12-20,1,2,627,432,47,32
2023-12-21,1,2,627,472,47,37
2023-12-22,1,2,627,459,47,18
2023-12-23,1,2,627,418,47,20
2023-12-24,1,2,627,440,47,35
2023-12-25,1,2,627,392,47,42
2023-12-26,1,2,627,349,47,26
2023-12-27,1,2,627,587,47,33
2023-12-28,1,2,627,359,47,40
2023-12-29,1,2,627,317,47,24
2023-12-30,1,2,627,579,47,18
2023-12-31,1,2,627,340,47,38
2024-01-01,1,2,627,452,47,32
2024-01-02,1,2,627,450,47,43
2024-01-03,1,2,627,467,47,42
2024-01-04,1,2,627,409,47,33
2024-01-05,1,2,627,364,47,31
2024-01-06,1,2,627,334,47,35
2024-01-07,1,2,627,589,47,36
2024-01-08,1,2,627,403,47,27
2024-01-09,1,2,627,314,47,35
2024-01-10,1,2,627,377,47,40
2024-01-11,1,2,627,546,47,41
2024-01-12,1,2,627,357,47,26
2024-01-13,1,2,627,392,47,28
2024-01-14,1,2,627,427,47,27
2024-01-15,1,2,627,313,47,22
2024-01-16,1,2,627,423,47,35
2024-01-17,1,2,627,412,47,37
2024-01-18,1,2,627,470,47,20
2024-01-19,1,2,627,335,47,43
2024-01-20,1,2,627,523,47,44
2024-01-21,1,2,627,431,47,29
2024-01-22,1,2,627,557,47,19
2024-01-23,1,2,627,477,47,24
2024-01-24,1,2,627,499,47,22
2024-01-25,1,2,627,579,47,42
2024-01-26,1,2,627,513,47,18
2024-01-27,1,2,627,460,47,42
2024-01-28,1,2,627,382,47,35
2024-01-29,1,2,627,514,47,33
2024-01-30,1,2,627,473,47,22
2024-01-31,1,2,627,371,47,34
2024-02-01,1,2,627,533,47,31
2024-02-02,1,2,627,370,47,21
2024-02-03,1,2,627,406,47,25
2024-02-04,1,2,627,537,47,38
2024-02-05,1,2,627,486,47,42
2024-02-06,1,2,627,368,47,25
2024-02-07,1,2,627,459,47,19
2024-02-08,1,2,627,388,47,29
2024-02-09,1,2,627,320,47,26
2024-02-10,1,2,627,484,47,23
2024-02-11,1,2,627,535,47,30
2024-02-12,1,2,627,562,47,34
2024-02-13,1,2,627,514,47,22
2024-02-14,1,2,627,367,47,41
2024-02-15,1,2,627,581,47,37
2024-02-16,1,2,627,541,47,28
2024-02-17,1,2,627,575,47,39
2024-02-18,1,2,627,331,47,24
2024-02-19,1,2,627,586,47,39
2024-02-20,1,2,627,569,47,40
2024-02-21,1,2,627,365,47,21
2024-02-22,1,2,627,579,47,31
2024-02-23,1,2,627,476,47,32
2024-02-24,1,2,627,483,47,41
2024-02-25,1,2,627,550,47,39
2024-02-26,1,2,627,411,47,44
2024-02-27,1,2,627,333,47,44
2024-02-28,1,2,627,353,47,36
2024-02-29,1,2,627,414,47,43
2024-03-01,1,2,627,459,47,19
2024-03-02,1,2,627,411,47,37
2024-03-03,1,2,627,511,47,19
2024-03-04,1,2,627,329,47,42
2024-03-05,1,2,627,528,47,39
2024-03-06,1,2,627,475,47,33
2024-03-07,1,2,627,371,47,24
2024-03-08,1,2,627,563,47,33
2024-03-09,1,2,627,424,47,28
2024-03-10,1,2,627,417,47,19
2024-03-11,1,2,627,438,47,44
2024-03-12,1,2,627,433,47,20
2024-03-13,1,2,627,400,47,25
2024-03-14,1,2,627,430,47,31
2024-03-15,1,2,627,395,47,34
2024-03-16,1,2,627,335,47,27
2024-03-17,1,2,627,348,47,20
2024-03-18,1,2,627,318,47,22
2024-03-19,1,2,627,376,47,32
2024-03-20,1,2,627,341,47,22
2024-03-21,1,2,627,447,47,19
2024-03-22,1,2,627,524,47,42
2024-03-23,1,2,627,452,47,24
2024-03-24,1,2,627,525,47,29
2024-03-25,1,2,627,417,47,32
2024-03-26,1,2,627,497,47,27
2024-03-27,1,2,627,322,47,27
2024-03-28,1,2,627,545,47,27
2024-03-29,1,2,627,424,47,31
2024-03-30,1,2,627,323,47,38
2024-03-31,1,2,627,424,47,18
2024-04-01,1,2,627,497,47,38
2024-04-02,1,2,627,593,47,33
2024-04-03,1,2,627,591,47,31
2024-04-04,1,2,627,414,47,26
2024-04-05,1,2,627,398,47,20
2024-04-06,1,2,627,536,47,33
2024-04-07,1,2,627,356,47,36
2024-04-08,1,2,627,458,47,24
2024-04-09,1,2,627,351,47,34
2024-04-10,1,2,627,359,47,20
2024-04-11,1,2,627,572,47,35
2024-04-12,1,2,627,318,47,33
2024-04-13,1,2,627,345,47,29
2024-04-14,1,2,627,585,47,29
2024-04-15,1,2,627,374,47,39
2024-04-16,1,2,627,590,47,44
2024-04-17,1,2,627,363,47,37
2024-04-18,1,2,627,570,47,35
2024-04-19,1,2,627,537,47,39
2024-04-20,1,2,627,456,47,34
2024-04-21,1,2,627,316,47,28
2024-04-22,1,2,627,401,47,29
2024-04-23,1,2,627,380,47,44
2024-04-24,1,2,627,500,47,34
2024-04-25,1,2,627,326,47,31
2024-04-26,1,2,627,365,47,22
2024-04-27,1,2,627,501,47,28
2024-04-28,1,2,627,390,47,43
2024-04-29,1,2,627,339,47,24
2024-04-30,1,2,627,388,47,43
2024-05-01,1,2,627,389,47,25
2024-05-02,1,2,627,559,47,35
2024-05-03,1,2,627,528,47,29
2024-05-04,1,2,627,315,47,31
2024-05-05,1,2,627,361,47,33
2024-05-06,1,2,627,571,47,22
2024-05-07,1,2,627,494,47,35
2024-05-08,1,2,627,384,47,44
2024-05-09,1,2,627,319,47,39
2024-05-10,1,2,627,418,47,38
2024-05-11,1,2,627,556,47,24
2024-05-12,1,2,627,487,47,34
2024-05-13,1,2,627,332,47,18
2024-05-14,1,2,627,326,47,23
2024-05-15,1,2,627,438,47,25
2024-05-16,1,2,627,491,47,21
2024-05-17,1,2,627,532,47,43
2024-05-18,1,2,627,512,47,22
2024-05-19,1,2,627,415,47,19
2024-05-20,1,2,627,589,47,39
2024-05-21,1,2,627,347,47,32
2024-05-22,1,2,627,543,47,38
2024-05-23,1,2,627,475,47,41
2024-05-24,1,2,627,423,47,21
2024-05-25,1,2,627,569,47,28
2024-05-26,1,2,627,550,47,34
2024-05-27,1,2,627,349,47,39
2024-05-28,1,2,627,592,47,18
2024-05-29,1,2,627,558,47,26
2024-05-30,1,2,627,567,47,19
2024-05-31,1,2,627,519,47,39
2024-06-01,1,2,627,558,47,31
2024-06-02,1,2,627,545,47,25
2024-06-03,1,2,627,561,47,36
2024-06-04,1,2,627,413,47,20
2024-06-05,1,2,627,593,47,37
2024-06-06,1,2,627,382,47,39
2024-06-07,1,2,627,513,47,18
2024-06-08,1,2,627,495,47,32
2024-06-09,1,2,627,595,47,36
2024-06-10,1,2,627,509,47,34
2024-06-11,1,2,627,554,47,44
2024-06-12,1,2,627,581,47,42
2024-06-13,1,2,627,543,47,43
2024-06-14,1,2,627,428,47,23
2024-06-15,1,2,627,526,47,19
2024-06-16,1,2,627,430,47,35
2024-06-17,1,2,627,522,47,29
2024-06-18,1,2,627,487,47,26
2024-06-19,1,2,627,326,47,22
2024-06-20,1,2,627,425,47,43
2024-06-21,1,2,627,504,47,18
2024-06-22,1,2,627,431,47,24
2024-06-23,1,2,627,542,47,27
2024-06-24,1,2,627,578,47,42
2024-06-25,1,2,627,466,47,28
2024-06-26,1,2,627,467,47,19
2024-06-27,1,2,627,389,47,29
2024-06-28,1,2,627,440,47,31
2024-06-29,1,2,627,358,47,28
2024-06-30,1,2,627,507,47,43
2024-07-01,1,2,627,547,47,27
2024-07-02,1,2,627,583,47,39
2024-07-03,1,2,627,566,47,44
2024-07-04,1,2,627,453,47,27
2024-07-05,1,2,627,385,47,29
2024-07-06,1,2,627,489,47,39
2024-07-07,1,2,627,384,47,25
2024-07-08,1,2,627,454,47,23
2024-07-09,1,2,627,369,47,20
2024-07-10,1,2,627,518,47,33
2024-07-11,1,2,627,575,47,25
2024-07-12,1,2,627,571,47,21
2024-07-13,1,2,627,460,47,19
2024-07-14,1,2,627,580,47,44
2024-07-15,1,2,627,380,47,29
2024-07-16,1,2,627,535,47,22
2024-07-17,1,2,627,585,47,39
2024-07-18,1,2,627,377,47,18
2024-07-19,1,2,627,496,47,26
2024-07-20,1,2,627,471,47,21
2024-07-21,1,2,627,315,47,34
2024-07-22,1,2,627,454,47,32
2024-07-23,1,2,627,386,47,44
2024-07-24,1,2,627,451,47,34
2024-07-25,1,2,627,375,47,26
2024-07-26,1,2,627,375,47,30
2024-07-27,1,2,627,475,47,23
2024-07-28,1,2,627,453,47,34
2024-07-29,1,2,627,425,47,33
2024-07-30,1,2,627,574,47,35
2024-07-31,1,2,627,573,47,19
2024-08-01,1,2,627,437,47,27
2024-08-02,1,2,627,474,47,22
2024-08-03,1,2,627,414,47,36
2024-08-04,1,2,627,592,47,37
2024-08-05,1,2,627,524,47,39
2024-08-06,1,2,627,541,47,20
2024-08-07,1,2,627,516,47,19
2024-08-08,1,2,627,375,47,29
2024-08-09,1,2,627,442,47,42
2024-08-10,1,2,627,592,47,23
2024-08-11,1,2,627,533,47,43
2024-08-12,1,2,627,524,47,31
2024-08-13,1,2,627,364,47,44
2024-08-14,1,2,627,478,47,29
2024-08-15,1,2,627,330,47,35
2024-08-16,1,2,627,419,47,39
2024-08-17,1,2,627,532,47,44
2024-08-18,1,2,627,512,47,35
2024-08-19,1,2,627,523,47,19
2024-08-20,1,2,627,411,47,31
2024-08-21,1,2,627,339,47,18
2024-08-22,1,2,627,416,47,26
2024-08-23,1,2,627,516,47,38
2024-08-24,1,2,627,347,47,37
2024-08-25,1,2,627,523,47,44
2024-08-26,1,2,627,550,47,32
2024-08-27,1,2,627,455,47,34
2024-08-28,1,2,627,453,47,20
2024-08-29,1,2,627,571,47,36
2024-08-30,1,2,627,365,47,19
2024-08-31,1,2,627,572,47,24
2024-09-01,1,2,627,592,47,25
2024-09-02,1,2,627,534,47,21
2024-09-03,1,2,627,335,47,35
2024-09-04,1,2,627,348,47,38
2024-09-05,1,2,627,435,47,29
2024-09-06,1,2,627,522,47,40
2024-09-07,1,2,627,424,47,22
2024-09-08,1,2,627,404,47,39
2024-09-09,1,2,627,589,47,36
2024-09-10,1,2,627,532,47,29
2024-09-11,1,2,627,462,47,21
2024-09-12,1,2,627,422,47,37
2024-09-13,1,2,627,461,47,24
2024-09-14,1,2,627,518,47,23
2024-09-15,1,2,627,337,47,37
2024-09-16,1,2,627,546,47,40
2024-09-17,1,2,627,337,47,36
2024-09-18,1,2,627,553,47,21
2024-09-19,1,2,627,428,47,32
2024-09-20,1,2,627,515,47,26
2024-09-21,1,2,627,445,47,33
2024-09-22,1,2,627,391,47,27
2024-09-23,1,2,627,509,47,27
2024-09-24,1,2,627,542,47,22
2024-09-25,1,2,627,324,47,39
2024-09-26,1,2,627,404,47,33
2024-09-27,1,2,627,423,47,40
2024-09-28,1,2,627,401,47,22
2024-09-29,1,2,627,495,47,41
2024-09-30,1,2,627,436,47,31
2024-10-01,1,2,627,348,47,19
2024-10-02,1,2,627,386,47,20
2024-10-03,1,2,627,359,47,33
2024-10-04,1,2,627,563,47,39
2024-10-05,1,2,627,534,47,34
2024-10-06,1,2,627,356,47,42
2024-10-07,1,2,627,581,47,18
2024-10-08,1,2,627,373,47,40
2024-10-09,1,2,627,365,47,41
2024-10-10,1,2,627,565,47,37
2024-10-11,1,2,627,335,47,32
2024-10-12,1,2,627,484,47,23
2024-10-13,1,2,627,561,47,38
2024-10-14,1,2,627,509,47,40
2024-10-15,1,2,627,379,47,25
2024-10-16,1,2,627,375,47,44
2024-10-17,1,2,627,347,47,26
2024-10-18,1,2,627,359,47,18
2024-10-19,1,2,627,411,47,38
2024-10-20,1,2,627,570,47,31
2024-10-21,1,2,627,447,47,43
2024-10-22,1,2,627,573,47,36
2024-10-23,1,2,627,363,47,36
2024-10-24,1,2,627,505,47,41
2024-10-25,1,2,627,327,47,22
2024-10-26,1,2,627,515,47,40
2024-10-27,1,2,627,500,47,40
2024-10-28,1,2,627,331,47,21
2024-10-29,1,2,627,543,47,26
2024-10-30,1,2,627,324,47,23
2024-10-31,1,2,627,440,47,26
2024-11-01,1,2,627,389,47,26
2024-11-02,1,2,627,317,47,40
2024-11-03,1,2,627,579,47,43
2024-11-04,1,2,627,551,47,27
2024-11-05,1,2,627,470,47,20
2024-11-06,1,2,627,340,47,44
2024-11-07,1,2,627,391,47,23
2024-11-08,1,2,627,552,47,18
2024-11-09,1,2,627,457,47,43
2024-11-10,1,2,627,368,47,38
2024-11-11,1,2,627,593,47,30
2024-11-12,1,2,627,556,47,27
2024-11-13,1,2,627,549,47,42
2024-11-14,1,2,627,368,47,37
2024-11-15,1,2,627,540,47,22
2024-11-16,1,2,627,571,47,29
2024-11-17,1,2,627,325,47,37
2024-11-18,1,2,627,371,47,28
2024-11-19,1,2,627,360,47,29
2024-11-20,1,2,627,313,47,20
2024-11-21,1,2,627,496,47,41
2024-11-22,1,2,627,484,47,42
2024-11-23,1,2,627,418,47,34
2024-11-24,1,2,627,525,47,20
2024-11-25,1,2,627,444,47,20
2024-11-26,1,2,627,560,47,41
2024-11-27,1,2,627,325,47,41
2024-11-28,1,2,627,424,47,31
2024-11-29,1,2,627,325,47,32
2024-11-30,1,2,627,510,47,28
2024-12-01,1,2,627,326,47,40
2024-12-02,1,2,627,442,47,22
2024-12-03,1,2,627,374,47,37
2024-12-04,1,2,627,548,47,39
2024-12-05,1,2,627,384,47,20
2024-12-06,1,2,627,519,47,39
2024-12-07,1,2,627,490,47,22
2024-12-08,1,2,627,367,47,37
2024-12-09,1,2,627,418,47,33
2024-12-10,1,2,627,559,47,24
2024-12-11,1,2,627,466,47,33
2024-12-12,1,2,627,333,47,39
2024-12-13,1,2,627,370,47,34
2024-12-14,1,2,627,344,47,19
2024-12-15,1,2,627,355,47,24
2024-12-16,1,2,627,441,47,31
2024-12-17,1,2,627,423,47,38
2024-12-18,1,2,627,551,47,36
2024-12-19,1,2,627,496,47,38
2024-12-20,1,2,627,595,47,43
2024-12-21,1,2,627,502,47,28
2024-12-22,1,2,627,360,47,35
2024-12-23,1,2,627,487,47,36
2024-12-24,1,2,627,431,47,36
2024-12-25,1,2,627,363,47,25
2024-12-26,1,2,627,398,47,31
2024-12-27,1,2,627,578,47,37
2024-12-28,1,2,627,480,47,25
2024-12-29,1,2,627,503,47,39
2024-12-30,1,2,627,501,47,19
2024-12-31,1,2,627,581,47,39
2023-01-01,1,3,627,411,47,38
2023-01-02,1,3,627,394,47,41
2023-01-03,1,3,627,487,47,22
2023-01-04,1,3,627,454,47,30
2023-01-05,1,3,627,441,47,35
